productExternalId,rawName,ingredientNameCandidate,displayOrder,amountText,amountStatus,matchStatus
seed_additional_100_ko_official-022,트로메타민,트로메타민,19,,unknown,unmatched
seed_additional_100_ko_official-022,다이소듐이디티에이,다이소듐이디티에이,20,,unknown,unmatched
seed_additional_100_ko_official-022,베타인,베타인,21,,unknown,unmatched
seed_additional_100_ko_official-022,베타-글루칸,베타-글루칸,22,,unknown,unmatched
seed_additional_100_ko_official-022,마데카소사이드,마데카소사이드,23,,unknown,unmatched
seed_additional_100_ko_official-022,세라마이드엔피,세라마이드엔피,24,,unknown,unmatched
seed_additional_100_ko_official-022,마데카식애씨드,마데카식애씨드,25,,unknown,unmatched
seed_additional_100_ko_official-022,아시아티코사이드,아시아티코사이드,26,,unknown,unmatched
seed_additional_100_ko_official-022,아시아틱애씨드,아시아틱애씨드,27,,unknown,unmatched
seed_additional_100_ko_official-022,에틸헥실글리세린,에틸헥실글리세린,28,,unknown,unmatched
seed_additional_100_ko_official-022,"1,2-헥산다이올","1,2-헥산다이올",29,,unknown,unmatched
seed_additional_100_ko_official-022,카프릴릴글라이콜,카프릴릴글라이콜,30,,unknown,unmatched
seed_additional_100_ko_official-023,정제수,정제수,1,,unknown,unmatched
seed_additional_100_ko_official-023,징크옥사이드,징크옥사이드,2,,unknown,unmatched
seed_additional_100_ko_official-023,다이부틸아디페이트,다이부틸아디페이트,3,,unknown,unmatched
seed_additional_100_ko_official-023,사이클로헥사실록세인,사이클로헥사실록세인,4,,unknown,unmatched
seed_additional_100_ko_official-023,다이프로필렌글라이콜,다이프로필렌글라이콜,5,,unknown,unmatched
seed_additional_100_ko_official-023,다이카프릴릴카보네이트,다이카프릴릴카보네이트,6,,unknown,unmatched
seed_additional_100_ko_official-023,프로필헵틸카프릴레이트,프로필헵틸카프릴레이트,7,,unknown,unmatched
seed_additional_100_ko_official-023,카프릴릴메티콘,카프릴릴메티콘,8,,unknown,unmatched
seed_additional_100_ko_official-023,폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스테아레이트/세바케이트,폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스테아레이트/세바케이트,9,,unknown,unmatched
seed_additional_100_ko_official-023,나이아신아마이드,나이아신아마이드,10,,unknown,unmatched
seed_additional_100_ko_official-023,부틸옥틸살리실레이트,부틸옥틸살리실레이트,11,,unknown,unmatched
seed_additional_100_ko_official-023,폴리메틸실세스퀴옥세인,폴리메틸실세스퀴옥세인,12,,unknown,unmatched
seed_additional_100_ko_official-023,디에칠아미노하이드록시벤조일헥실벤조에이트,디에칠아미노하이드록시벤조일헥실벤조에이트,13,,unknown,unmatched
seed_additional_100_ko_official-023,메틸메타크릴레이트크로스폴리머,메틸메타크릴레이트크로스폴리머,14,,unknown,unmatched
seed_additional_100_ko_official-023,비스-에칠헥실옥시페놀메톡시페닐트리아진,비스-에칠헥실옥시페놀메톡시페닐트리아진,15,,unknown,unmatched
seed_additional_100_ko_official-023,에칠헥실트리아존,에칠헥실트리아존,16,,unknown,unmatched
seed_additional_100_ko_official-023,폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘,폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘,17,,unknown,unmatched
seed_additional_100_ko_official-023,티타늄디옥사이드,티타늄디옥사이드,18,,unknown,unmatched
seed_additional_100_ko_official-023,다이스테아다이모늄헥토라이트,다이스테아다이모늄헥토라이트,19,,unknown,unmatched
seed_additional_100_ko_official-023,마그네슘설페이트,마그네슘설페이트,20,,unknown,unmatched
seed_additional_100_ko_official-023,트라이에톡시카프릴릴실레인,트라이에톡시카프릴릴실레인,21,,unknown,unmatched
seed_additional_100_ko_official-023,"1,2-헥산다이올","1,2-헥산다이올",22,,unknown,unmatched
seed_additional_100_ko_official-023,페닐트라이메티콘,페닐트라이메티콘,23,,unknown,unmatched
seed_additional_100_ko_official-023,아크릴레이트/다이메티콘코폴리머,아크릴레이트/다이메티콘코폴리머,24,,unknown,unmatched
seed_additional_100_ko_official-023,글리세릴카프릴레이트,글리세릴카프릴레이트,25,,unknown,unmatched
seed_additional_100_ko_official-023,카프릴릴글라이콜,카프릴릴글라이콜,26,,unknown,unmatched
seed_additional_100_ko_official-023,프랑스해안송껍질추출물,프랑스해안송껍질추출물,27,,unknown,unmatched
seed_additional_100_ko_official-023,에틸헥실글리세린,에틸헥실글리세린,28,,unknown,unmatched
seed_additional_100_ko_official-023,아데노신,아데노신,29,,unknown,unmatched
seed_additional_100_ko_official-023,소듐하이알루로네이트,소듐하이알루로네이트,30,,unknown,unmatched
seed_additional_100_ko_official-023,마데카소사이드,마데카소사이드,31,,unknown,unmatched
seed_additional_100_ko_official-023,실리카,실리카,32,,unknown,unmatched
seed_additional_100_ko_official-023,C12-15알킬벤조에이트,C12-15알킬벤조에이트,33,,unknown,unmatched
seed_additional_100_ko_official-023,프로판다이올,프로판다이올,34,,unknown,unmatched
seed_additional_100_ko_official-023,병풀추출물,병풀추출물,35,,unknown,unmatched
seed_additional_100_ko_official-023,세륨옥사이드,세륨옥사이드,36,,unknown,unmatched
seed_additional_100_ko_official-023,하이드로젠다이메티콘,하이드로젠다이메티콘,37,,unknown,unmatched
seed_additional_100_ko_official-023,글리세린,글리세린,38,,unknown,unmatched
seed_additional_100_ko_official-023,부틸렌글라이콜,부틸렌글라이콜,39,,unknown,unmatched
seed_additional_100_ko_official-023,카프릴릭/카프릭트라이글리세라이드,카프릴릭/카프릭트라이글리세라이드,40,,unknown,unmatched
seed_additional_100_ko_official-023,폴리하이드록시스테아릭애씨드,폴리하이드록시스테아릭애씨드,41,,unknown,unmatched
seed_additional_100_ko_official-023,폴리글리세릴-10스테아레이트,폴리글리세릴-10스테아레이트,42,,unknown,unmatched
seed_additional_100_ko_official-023,폴리글리세릴-10올리에이트,폴리글리세릴-10올리에이트,43,,unknown,unmatched
seed_additional_100_ko_official-023,하이드로제네이티드레시틴,하이드로제네이티드레시틴,44,,unknown,unmatched
seed_additional_100_ko_official-023,플랑크톤추출물,플랑크톤추출물,45,,unknown,unmatched
seed_additional_100_ko_official-023,알루미늄/마그네슘하이드록사이드스테아레이트,알루미늄/마그네슘하이드록사이드스테아레이트,46,,unknown,unmatched
seed_additional_100_ko_official-023,미역취추출물,미역취추출물,47,,unknown,unmatched
seed_additional_100_ko_official-023,클로브싹추출물,클로브싹추출물,48,,unknown,unmatched
seed_additional_100_ko_official-023,소듐스테아로일글루타메이트,소듐스테아로일글루타메이트,49,,unknown,unmatched
seed_additional_100_ko_official-023,7-데하이드로콜레스테롤,7-데하이드로콜레스테롤,50,,unknown,unmatched
seed_additional_100_ko_official-023,알지닌페룰레이트,알지닌페룰레이트,51,,unknown,unmatched
seed_additional_100_ko_official-023,칼슘클로라이드,칼슘클로라이드,52,,unknown,unmatched
seed_additional_100_ko_official-024,정제수,정제수,1,,unknown,unmatched
seed_additional_100_ko_official-024,글리세린,글리세린,2,,unknown,unmatched
seed_additional_100_ko_official-024,다이소듐코코암포다이아세테이트,다이소듐코코암포다이아세테이트,3,,unknown,unmatched
seed_additional_100_ko_official-024,다이소듐코코일글루타메이트,다이소듐코코일글루타메이트,4,,unknown,unmatched
seed_additional_100_ko_official-024,시트릭애씨드,시트릭애씨드,5,,unknown,unmatched
seed_additional_100_ko_official-024,하이드록시프로필스타치포스페이트,하이드록시프로필스타치포스페이트,6,,unknown,unmatched
seed_additional_100_ko_official-024,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,7,,unknown,unmatched
seed_additional_100_ko_official-024,카프릴릴글라이콜,카프릴릴글라이콜,8,,unknown,unmatched
seed_additional_100_ko_official-024,"1,2-헥산다이올","1,2-헥산다이올",9,,unknown,unmatched
seed_additional_100_ko_official-024,소듐메틸올레오일타우레이트,소듐메틸올레오일타우레이트,10,,unknown,unmatched
seed_additional_100_ko_official-024,코코-베타인,코코-베타인,11,,unknown,unmatched
seed_additional_100_ko_official-024,글리세릴카프릴레이트,글리세릴카프릴레이트,12,,unknown,unmatched
seed_additional_100_ko_official-024,코코-글루코사이드,코코-글루코사이드,13,,unknown,unmatched
seed_additional_100_ko_official-024,에틸헥실글리세린,에틸헥실글리세린,14,,unknown,unmatched
seed_additional_100_ko_official-024,다이소듐이디티에이,다이소듐이디티에이,15,,unknown,unmatched
seed_additional_100_ko_official-024,부틸렌글라이콜,부틸렌글라이콜,16,,unknown,unmatched
seed_additional_100_ko_official-024,락토바실러스,락토바실러스,17,,unknown,unmatched
seed_additional_100_ko_official-024,류코노스톡/무발효여과물,류코노스톡/무발효여과물,18,,unknown,unmatched
seed_additional_100_ko_official-024,비피다발효용해물,비피다발효용해물,19,,unknown,unmatched
seed_additional_100_ko_official-024,스트렙토코쿠스 테르모필루스발효물,스트렙토코쿠스 테르모필루스발효물,20,,unknown,unmatched
seed_additional_100_ko_official-024,토코페롤,토코페롤,21,,unknown,unmatched
seed_additional_100_ko_official-024,폴리글리세릴-10올리에이트,폴리글리세릴-10올리에이트,22,,unknown,unmatched
seed_additional_100_ko_official-024,프룩토올리고사카라이드,프룩토올리고사카라이드,23,,unknown,unmatched
seed_additional_100_ko_official-024,하이드로제네이티드레시틴,하이드로제네이티드레시틴,24,,unknown,unmatched
seed_additional_100_ko_official-024,올리브오일불검화물,올리브오일불검화물,25,,unknown,unmatched
seed_additional_100_ko_official-024,돌콩오일불검화물,돌콩오일불검화물,26,,unknown,unmatched
seed_additional_100_ko_official-024,밀배아오일불검화물,밀배아오일불검화물,27,,unknown,unmatched
seed_additional_100_ko_official-024,꽃가루추출물,꽃가루추출물,28,,unknown,unmatched
seed_additional_100_ko_official-025,정제수,정제수,1,,unknown,unmatched
seed_additional_100_ko_official-025,프로판다이올,프로판다이올,2,,unknown,unmatched
seed_additional_100_ko_official-025,하이드로제네이티드폴리데센,하이드로제네이티드폴리데센,3,,unknown,unmatched
seed_additional_100_ko_official-025,스쿠알란,스쿠알란,4,,unknown,unmatched
seed_additional_100_ko_official-025,폴리글리세릴-3다이스테아레이트,폴리글리세릴-3다이스테아레이트,5,,unknown,unmatched
seed_additional_100_ko_official-025,글리세린,글리세린,6,,unknown,unmatched
seed_additional_100_ko_official-025,비닐다이메티콘,비닐다이메티콘,7,,unknown,unmatched
seed_additional_100_ko_official-025,실리카,실리카,8,,unknown,unmatched
seed_additional_100_ko_official-025,솔비탄스테아레이트,솔비탄스테아레이트,9,,unknown,unmatched
seed_additional_100_ko_official-025,"1,2-헥산다이올","1,2-헥산다이올",10,,unknown,unmatched
seed_additional_100_ko_official-025,세테아릴올리베이트,세테아릴올리베이트,11,,unknown,unmatched
seed_additional_100_ko_official-025,세라마이드엔피,세라마이드엔피,12,,unknown,unmatched
seed_additional_100_ko_official-025,카프릴릴글라이콜,카프릴릴글라이콜,13,,unknown,unmatched
seed_additional_100_ko_official-025,솔비탄올리베이트,솔비탄올리베이트,14,,unknown,unmatched
seed_additional_100_ko_official-025,올리브오일불검화물,올리브오일불검화물,15,,unknown,unmatched
seed_additional_100_ko_official-025,하이드로제네이티드레시틴,하이드로제네이티드레시틴,16,,unknown,unmatched
seed_additional_100_ko_official-025,글리세릴스테아레이트시트레이트,글리세릴스테아레이트시트레이트,17,,unknown,unmatched
seed_additional_100_ko_official-025,폴리아크릴레이트크로스폴리머-6,폴리아크릴레이트크로스폴리머-6,18,,unknown,unmatched
seed_additional_100_ko_official-025,글리세릴글루코사이드,글리세릴글루코사이드,19,,unknown,unmatched
seed_additional_100_ko_official-025,잔탄검,잔탄검,20,,unknown,unmatched
seed_additional_100_ko_official-025,돌콩오일불검화물,돌콩오일불검화물,21,,unknown,unmatched
seed_additional_100_ko_official-025,밀배아오일불검화물,밀배아오일불검화물,22,,unknown,unmatched
seed_additional_100_ko_official-025,토코페롤,토코페롤,23,,unknown,unmatched
seed_additional_100_ko_official-025,아이소말트,아이소말트,24,,unknown,unmatched
seed_additional_100_ko_official-025,수크로오스코코에이트,수크로오스코코에이트,25,,unknown,unmatched
seed_additional_100_ko_official-025,콜레스테롤,콜레스테롤,26,,unknown,unmatched
seed_additional_100_ko_official-025,글루코노락톤,글루코노락톤,27,,unknown,unmatched
seed_additional_100_ko_official-025,에틸헥실글리세린,에틸헥실글리세린,28,,unknown,unmatched
seed_additional_100_ko_official-025,팔미틱애씨드,팔미틱애씨드,29,,unknown,unmatched
seed_additional_100_ko_official-025,카프릴릭/카프릭트라이글리세라이드,카프릴릭/카프릭트라이글리세라이드,30,,unknown,unmatched
seed_additional_100_ko_official-025,꽃가루추출물,꽃가루추출물,31,,unknown,unmatched
seed_additional_100_ko_official-025,다이소듐이디티에이,다이소듐이디티에이,32,,unknown,unmatched
seed_additional_100_ko_official-025,소듐하이알루로네이트,소듐하이알루로네이트,33,,unknown,unmatched
seed_additional_100_ko_official-025,자일리틸글루코사이드,자일리틸글루코사이드,34,,unknown,unmatched
seed_additional_100_ko_official-025,안하이드로자일리톨,안하이드로자일리톨,35,,unknown,unmatched
seed_additional_100_ko_official-025,t-부틸알코올,t-부틸알코올,36,,unknown,unmatched
seed_additional_100_ko_official-025,폴리글리세릴-10스테아레이트,폴리글리세릴-10스테아레이트,37,,unknown,unmatched
seed_additional_100_ko_official-025,폴리글리세릴-10올리에이트,폴리글리세릴-10올리에이트,38,,unknown,unmatched
seed_additional_100_ko_official-025,자일리톨,자일리톨,39,,unknown,unmatched
seed_additional_100_ko_official-025,글루코오스,글루코오스,40,,unknown,unmatched
seed_additional_100_ko_official-025,알루미늄/마그네슘하이드록사이드스테아레이트,알루미늄/마그네슘하이드록사이드스테아레이트,41,,unknown,unmatched
seed_additional_100_ko_official-025,미리스틱애씨드,미리스틱애씨드,42,,unknown,unmatched
seed_additional_100_ko_official-025,흰목이버섯폴리사카라이드,흰목이버섯폴리사카라이드,43,,unknown,unmatched
seed_additional_100_ko_official-025,소듐스테아로일글루타메이트,소듐스테아로일글루타메이트,44,,unknown,unmatched
seed_additional_100_ko_official-025,스테아릭애씨드,스테아릭애씨드,45,,unknown,unmatched
seed_additional_100_ko_official-025,7-데하이드로콜레스테롤,7-데하이드로콜레스테롤,46,,unknown,unmatched
seed_additional_100_ko_official-025,소듐아스코빌포스페이트,소듐아스코빌포스페이트,47,,unknown,unmatched
seed_additional_100_ko_official-025,칼슘클로라이드,칼슘클로라이드,48,,unknown,unmatched
seed_additional_100_ko_official-025,포도즙추출물,포도즙추출물,49,,unknown,unmatched
seed_additional_100_ko_official-025,피톨,피톨,50,,unknown,unmatched
seed_additional_100_ko_official-026,정제수,정제수,1,,unknown,unmatched
seed_additional_100_ko_official-026,다이프로필렌글라이콜,다이프로필렌글라이콜,2,,unknown,unmatched
seed_additional_100_ko_official-026,나이아신아마이드,나이아신아마이드,3,,unknown,unmatched
seed_additional_100_ko_official-026,글리세린,글리세린,4,,unknown,unmatched
seed_additional_100_ko_official-026,메틸프로판다이올,메틸프로판다이올,5,,unknown,unmatched
seed_additional_100_ko_official-026,소듐하이알루로네이트,소듐하이알루로네이트,6,,unknown,unmatched
seed_additional_100_ko_official-026,백미꽃추출물,백미꽃추출물,7,,unknown,unmatched
seed_additional_100_ko_official-026,접시꽃추출물,접시꽃추출물,8,,unknown,unmatched
seed_additional_100_ko_official-026,하이알루로닉애씨드,하이알루로닉애씨드,9,,unknown,unmatched
seed_additional_100_ko_official-026,비타민나무열매추출물,비타민나무열매추출물,10,,unknown,unmatched
seed_additional_100_ko_official-026,하이드롤라이즈드하이알루로닉애씨드,하이드롤라이즈드하이알루로닉애씨드,11,,unknown,unmatched
seed_additional_100_ko_official-026,프로판다이올,프로판다이올,12,,unknown,unmatched
seed_additional_100_ko_official-026,하이드록시아세토페논,하이드록시아세토페논,13,,unknown,unmatched
seed_additional_100_ko_official-026,알란토인,알란토인,14,,unknown,unmatched
seed_additional_100_ko_official-026,폴리글리세릴-10아이소스테아레이트,폴리글리세릴-10아이소스테아레이트,15,,unknown,unmatched
seed_additional_100_ko_official-026,트로메타민,트로메타민,16,,unknown,unmatched
seed_additional_100_ko_official-026,카프릴릴글라이콜,카프릴릴글라이콜,17,,unknown,unmatched
seed_additional_100_ko_official-026,에틸헥실글리세린,에틸헥실글리세린,18,,unknown,unmatched
seed_additional_100_ko_official-026,폴리글리세릴-10올리에이트,폴리글리세릴-10올리에이트,19,,unknown,unmatched
seed_additional_100_ko_official-026,펜틸렌글라이콜,펜틸렌글라이콜,20,,unknown,unmatched
seed_additional_100_ko_official-026,부틸렌글라이콜,부틸렌글라이콜,21,,unknown,unmatched
seed_additional_100_ko_official-026,"1,2-헥산다이올","1,2-헥산다이올",22,,unknown,unmatched
seed_additional_100_ko_official-026,아세틸글루코사민,아세틸글루코사민,23,,unknown,unmatched
seed_additional_100_ko_official-026,덱스트린,덱스트린,24,,unknown,unmatched
seed_additional_100_ko_official-026,아스코빅애씨드(10ppm),아스코빅애씨드,25,10ppm,known,unmatched
seed_additional_100_ko_official-026,카프릴릭/카프릭트라이글리세라이드,카프릴릭/카프릭트라이글리세라이드,26,,unknown,unmatched
seed_additional_100_ko_official-026,소듐하이알루로네이트크로스폴리머,소듐하이알루로네이트크로스폴리머,27,,unknown,unmatched
seed_additional_100_ko_official-026,폴리글리세릴-10스테아레이트,폴리글리세릴-10스테아레이트,28,,unknown,unmatched
seed_additional_100_ko_official-026,카보머,카보머,29,,unknown,unmatched
seed_additional_100_ko_official-026,잔탄검,잔탄검,30,,unknown,unmatched
seed_additional_100_ko_official-026,다이소듐이디티에이,다이소듐이디티에이,31,,unknown,unmatched
seed_additional_100_ko_official-026,치자추출물,치자추출물,32,,unknown,unmatched
seed_additional_100_ko_official-027,옥틸도데칸올,옥틸도데칸올,1,,unknown,unmatched
seed_additional_100_ko_official-027,징크옥사이드,징크옥사이드,2,,unknown,unmatched
seed_additional_100_ko_official-027,세틸에틸헥사노에이트,세틸에틸헥사노에이트,3,,unknown,unmatched
seed_additional_100_ko_official-027,벤조트라이아졸릴도데실p-크레솔,벤조트라이아졸릴도데실p-크레솔,4,,unknown,unmatched
seed_additional_100_ko_official-027,코코-카프릴레이트/카프레이트,코코-카프릴레이트/카프레이트,5,,unknown,unmatched
seed_additional_100_ko_official-027,C12-15알킬벤조에이트,C12-15알킬벤조에이트,6,,unknown,unmatched
seed_additional_100_ko_official-027,아이소프로필팔미테이트,아이소프로필팔미테이트,7,,unknown,unmatched
seed_additional_100_ko_official-027,아크릴레이트코폴리머,아크릴레이트코폴리머,8,,unknown,unmatched
seed_additional_100_ko_official-027,부틸렌글라이콜다이카프릴레이트/다이카프레이트,부틸렌글라이콜다이카프릴레이트/다이카프레이트,9,,unknown,unmatched
seed_additional_100_ko_official-027,실리카실릴레이트,실리카실릴레이트,10,,unknown,unmatched
seed_additional_100_ko_official-027,다이부틸라우로일글루타마이드,다이부틸라우로일글루타마이드,11,,unknown,unmatched
seed_additional_100_ko_official-027,다이부틸에틸헥사노일글루타마이드,다이부틸에틸헥사노일글루타마이드,12,,unknown,unmatched
seed_additional_100_ko_official-027,카프릴릭/카프릭트라이글리세라이드,카프릴릭/카프릭트라이글리세라이드,13,,unknown,unmatched
seed_additional_100_ko_official-027,부틸옥틸살리실레이트,부틸옥틸살리실레이트,14,,unknown,unmatched
seed_additional_100_ko_official-027,덱스트린팔미테이트,덱스트린팔미테이트,15,,unknown,unmatched
seed_additional_100_ko_official-027,비닐다이메티콘,비닐다이메티콘,16,,unknown,unmatched
seed_additional_100_ko_official-027,비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머,비닐다이메티콘/메티콘실세스퀴옥세인크로스폴리머,17,,unknown,unmatched
seed_additional_100_ko_official-027,병풀추출물,병풀추출물,18,,unknown,unmatched
seed_additional_100_ko_official-027,스피어민트추출물,스피어민트추출물,19,,unknown,unmatched
seed_additional_100_ko_official-027,프랑스해안송껍질추출물,프랑스해안송껍질추출물,20,,unknown,unmatched
seed_additional_100_ko_official-027,타라열매추출물,타라열매추출물,21,,unknown,unmatched
seed_additional_100_ko_official-027,코토니추출물,코토니추출물,22,,unknown,unmatched
seed_additional_100_ko_official-027,밀몽화꽃추출물,밀몽화꽃추출물,23,,unknown,unmatched
seed_additional_100_ko_official-027,녹차추출물,녹차추출물,24,,unknown,unmatched
seed_additional_100_ko_official-027,은행나무잎추출물,은행나무잎추출물,25,,unknown,unmatched
seed_additional_100_ko_official-027,동백나무잎추출물,동백나무잎추출물,26,,unknown,unmatched
seed_additional_100_ko_official-027,로켓잎추출물,로켓잎추출물,27,,unknown,unmatched
seed_additional_100_ko_official-027,밀싹추출물,밀싹추출물,28,,unknown,unmatched
seed_additional_100_ko_official-027,브로콜리싹추출물,브로콜리싹추출물,29,,unknown,unmatched
seed_additional_100_ko_official-027,자주개자리추출물,자주개자리추출물,30,,unknown,unmatched
seed_additional_100_ko_official-027,글리세릴카프릴레이트,글리세릴카프릴레이트,31,,unknown,unmatched
seed_additional_100_ko_official-027,트라이에톡시카프릴릴실레인,트라이에톡시카프릴릴실레인,32,,unknown,unmatched
seed_additional_100_ko_official-027,폴리하이드록시스테아릭애씨드,폴리하이드록시스테아릭애씨드,33,,unknown,unmatched
seed_additional_100_ko_official-027,폴리글리세릴-6폴리리시놀리에이트,폴리글리세릴-6폴리리시놀리에이트,34,,unknown,unmatched
seed_additional_100_ko_official-027,토코페롤,토코페롤,35,,unknown,unmatched
seed_additional_100_ko_official-027,정제수,정제수,36,,unknown,unmatched
seed_additional_100_ko_official-027,7-데하이드로콜레스테롤,7-데하이드로콜레스테롤,37,,unknown,unmatched
seed_additional_100_ko_official-027,엑토인,엑토인,38,,unknown,unmatched
seed_additional_100_ko_official-027,프로판다이올,프로판다이올,39,,unknown,unmatched
seed_additional_100_ko_official-027,부틸렌글라이콜,부틸렌글라이콜,40,,unknown,unmatched
seed_additional_100_ko_official-027,락토바실러스발효물,락토바실러스발효물,41,,unknown,unmatched
seed_additional_100_ko_official-027,"1,2-헥산다이올","1,2-헥산다이올",42,,unknown,unmatched
seed_additional_100_ko_official-027,향료,향료,43,,unknown,unmatched
seed_additional_100_ko_official-028,정제수,정제수,1,,unknown,unmatched
seed_additional_100_ko_official-028,글리세린,글리세린,2,,unknown,unmatched
seed_additional_100_ko_official-028,부틸렌글라이콜,부틸렌글라이콜,3,,unknown,unmatched
seed_additional_100_ko_official-028,세틸에틸헥사노에이트,세틸에틸헥사노에이트,4,,unknown,unmatched
seed_additional_100_ko_official-028,나이아신아마이드,나이아신아마이드,5,,unknown,unmatched
seed_additional_100_ko_official-028,"1,2-헥산다이올","1,2-헥산다이올",6,,unknown,unmatched
seed_additional_100_ko_official-028,펜틸렌글라이콜,펜틸렌글라이콜,7,,unknown,unmatched
seed_additional_100_ko_official-028,비닐다이메티콘,비닐다이메티콘,8,,unknown,unmatched
seed_additional_100_ko_official-028,하이드로제네이티드폴리데센,하이드로제네이티드폴리데센,9,,unknown,unmatched
seed_additional_100_ko_official-028,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,10,,unknown,unmatched
seed_additional_100_ko_official-028,카프릴릴메티콘,카프릴릴메티콘,11,,unknown,unmatched
seed_additional_100_ko_official-028,판테놀,판테놀,12,,unknown,unmatched
seed_additional_100_ko_official-028,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,13,,unknown,unmatched
seed_additional_100_ko_official-028,다이메티콘올,다이메티콘올,14,,unknown,unmatched
seed_additional_100_ko_official-028,폴리메틸실세스퀴옥세인,폴리메틸실세스퀴옥세인,15,,unknown,unmatched
seed_additional_100_ko_official-028,트로메타민,트로메타민,16,,unknown,unmatched
seed_additional_100_ko_official-028,클로렐라 불가리스추출물,클로렐라 불가리스추출물,17,,unknown,unmatched
seed_additional_100_ko_official-028,글루코오스,글루코오스,18,,unknown,unmatched
seed_additional_100_ko_official-028,다이포타슘글리시리제이트,다이포타슘글리시리제이트,19,,unknown,unmatched
seed_additional_100_ko_official-028,프룩토올리고사카라이드,프룩토올리고사카라이드,20,,unknown,unmatched
seed_additional_100_ko_official-028,프룩토오스,프룩토오스,21,,unknown,unmatched
seed_additional_100_ko_official-028,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,22,,unknown,unmatched
seed_additional_100_ko_official-028,에틸헥실글리세린,에틸헥실글리세린,23,,unknown,unmatched
seed_additional_100_ko_official-028,잔탄검,잔탄검,24,,unknown,unmatched
seed_additional_100_ko_official-028,소듐파이테이트,소듐파이테이트,25,,unknown,unmatched
seed_additional_100_ko_official-028,솔비탄아이소스테아레이트,솔비탄아이소스테아레이트,26,,unknown,unmatched
seed_additional_100_ko_official-028,백미꽃추출물,백미꽃추출물,27,,unknown,unmatched
seed_additional_100_ko_official-028,접시꽃추출물,접시꽃추출물,28,,unknown,unmatched
seed_additional_100_ko_official-028,사과추출물,사과추출물,29,,unknown,unmatched
seed_additional_100_ko_official-028,병풀추출물,병풀추출물,30,,unknown,unmatched
seed_additional_100_ko_official-028,토코페롤,토코페롤,31,,unknown,unmatched
seed_additional_100_ko_official-028,바다포도추출물,바다포도추출물,32,,unknown,unmatched
seed_additional_100_ko_official-028,마데카소사이드,마데카소사이드,33,,unknown,unmatched
seed_additional_100_ko_official-028,부들레야추출물,부들레야추출물,34,,unknown,unmatched
seed_additional_100_ko_official-028,타임추출물,타임추출물,35,,unknown,unmatched
seed_additional_100_ko_official-028,에피갈로카테킨갈레이트,에피갈로카테킨갈레이트,36,,unknown,unmatched
seed_additional_100_ko_official-028,아시아티코사이드,아시아티코사이드,37,,unknown,unmatched
seed_additional_100_ko_official-028,마데카식애씨드,마데카식애씨드,38,,unknown,unmatched
seed_additional_100_ko_official-028,아시아틱애씨드,아시아틱애씨드,39,,unknown,unmatched
seed_additional_100_ko_official-029,정제수,정제수,1,,unknown,unmatched
seed_additional_100_ko_official-029,글리세린,글리세린,2,,unknown,unmatched
seed_additional_100_ko_official-029,코코-베타인,코코-베타인,3,,unknown,unmatched
seed_additional_100_ko_official-029,라우릴하이드록시설테인,라우릴하이드록시설테인,4,,unknown,unmatched
seed_additional_100_ko_official-029,소듐클로라이드,소듐클로라이드,5,,unknown,unmatched
seed_additional_100_ko_official-029,다이소듐코코암포다이아세테이트,다이소듐코코암포다이아세테이트,6,,unknown,unmatched
seed_additional_100_ko_official-029,부틸렌글라이콜,부틸렌글라이콜,7,,unknown,unmatched
seed_additional_100_ko_official-029,다이프로필렌글라이콜,다이프로필렌글라이콜,8,,unknown,unmatched
seed_additional_100_ko_official-029,코코-글루코사이드,코코-글루코사이드,9,,unknown,unmatched
seed_additional_100_ko_official-029,소듐코코일글루타메이트,소듐코코일글루타메이트,10,,unknown,unmatched
seed_additional_100_ko_official-029,펜틸렌글라이콜,펜틸렌글라이콜,11,,unknown,unmatched
seed_additional_100_ko_official-029,트로메타민,트로메타민,12,,unknown,unmatched
seed_additional_100_ko_official-029,살리실릭애씨드,살리실릭애씨드,13,,unknown,unmatched
seed_additional_100_ko_official-029,석시닉애씨드,석시닉애씨드,14,,unknown,unmatched
seed_additional_100_ko_official-029,카프릴릴글라이콜,카프릴릴글라이콜,15,,unknown,unmatched
seed_additional_100_ko_official-029,소듐메틸코코일타우레이트,소듐메틸코코일타우레이트,16,,unknown,unmatched
seed_additional_100_ko_official-029,소듐파이테이트,소듐파이테이트,17,,unknown,unmatched
seed_additional_100_ko_official-029,폴리글리세릴-4카프레이트,폴리글리세릴-4카프레이트,18,,unknown,unmatched
seed_additional_100_ko_official-029,헥실렌글라이콜,헥실렌글라이콜,19,,unknown,unmatched
